state,year,net in,net out,net total,pct_renters,median_age,pct_female,pct_age_20_34,pct_age_65_plus,pct_college_grads,pct_unemployed,pct_nilf,median_income,home_value
Nevada,2013,0.04590723389903042,0.0371702001965282,0.008737033702502221,0.451809876,37,0.497014841,0.208592341,0.136408404,0.155192793,0.055060398,0.281686269,20300,164725.2771399373
New Hampshire,2013,0.03422406783332749,0.035291441944023484,-0.001067374110695997,0.257704999,42,0.507956045,0.180337283,0.153215929,0.257367247,0.030523046,0.266403417,25800,212412.3313226827
New Jersey,2013,0.015551112211156268,0.022961764478229004,-0.007410652267072736,0.326734491,39,0.512313443,0.191406912,0.144800417,0.261649882,0.047764783,0.273080057,25000,285854.7808584662
New Mexico,2013,0.02758086293610346,0.03660740486781588,-0.009026541931712418,0.308513888,37,0.503281802,0.201171829,0.148038136,0.177251381,0.044447119,0.321492917,16500,166411.0793775981
New York,2013,0.014000959450603886,0.02067745341173088,-0.006676493961126994,0.4208781,38,0.514447696,0.215770271,0.143742341,0.246268827,0.044187084,0.295802526,21000,262331.33926859224
North Carolina,2013,0.028336413393151023,0.025586403843314162,0.0027500095498368612,0.339222649,37,0.512506016,0.20159798,0.142551934,0.197943757,0.04772676,0.294230945,19500,153369.39881084496
North Dakota,2013,0.05443170435531978,0.042435605591454796,0.011996098763864982,0.294625466,35,0.490386277,0.238762333,0.141732088,0.195539631,0.013298442,0.232027404,26200,197713.4989156751
Ohio,2013,0.016237378375262127,0.017663280711485343,-0.0014259023362232157,0.305432343,39,0.511232405,0.194047987,0.151459345,0.184830221,0.040305396,0.292619236,20600,114402.99299688386
Oklahoma,2013,0.028739812301444605,0.02662246224087635,0.0021173500605682558,0.322055863,36,0.505411409,0.210994845,0.141996194,0.163688838,0.03015659,0.294783003,20000,114343.56780641708
Oregon,2013,0.03699408674826707,0.029098754157476682,0.007895332590790387,0.372770934,39,0.505075361,0.20209793,0.15366896,0.21576208,0.046162595,0.305711738,20000,222657.99036599768
Pennsylvania,2013,0.017744382626739854,0.019624079780282043,-0.001879697153542189,0.267593647,40,0.511544371,0.194366735,0.163740926,0.208595781,0.042641419,0.302084869,21950,158077.0525015035
Rhode Island,2013,0.032765090020422945,0.034886090669644106,-0.002121000649221161,0.353283037,39,0.511199598,0.208103386,0.154539515,0.238471114,0.048429355,0.278489716,22504,218634.60235043228
South Carolina,2013,0.03517496285431392,0.02758752824096557,0.007587434613348352,0.308614385,38,0.514327499,0.200431051,0.151925751,0.181386011,0.046860428,0.310264702,18500,144291.37144010622
South Dakota,2013,0.036077689164083715,0.035103497329684506,0.0009741918343992087,0.290647041,36,0.497886675,0.20368527,0.146717214,0.178752647,0.022308573,0.243581018,22300,162747.45054332714
Tennessee,2013,0.02905724148051494,0.025046757443894993,0.004010484036619948,0.318642705,38,0.511022667,0.20061321,0.14600111,0.174147295,0.042771235,0.306806304,18300,140911.8944644696
Texas,2013,0.021007653939846476,0.015912832222296572,0.005094821717549904,0.346563412,34,0.502943245,0.217939426,0.11193812,0.181624317,0.03504402,0.268064892,19500,145375.91143017428
Utah,2013,0.03428385867773719,0.03248237974951865,0.0018014789282185459,0.282259265,30,0.495858487,0.23608901,0.097545152,0.186814516,0.027642033,0.238107714,20000,216974.87687879952
Vermont,2013,0.03731151087474407,0.035262260328216125,0.0020492505465279434,0.251275873,42,0.508031853,0.184102261,0.164936246,0.250115698,0.027614382,0.286692306,23800,228249.3464870969
Virginia,2013,0.032626036544375174,0.02928380280687021,0.0033422337375049634,0.32214958,37,0.508949501,0.210609044,0.133765354,0.255466651,0.034099297,0.270142324,24600,230265.10398829277
Washington,2013,0.030226236224971517,0.028017239166972057,0.00220899705799946,0.355753488,37,0.500306108,0.21290698,0.13642872,0.231704049,0.039495907,0.284739692,24000,244604.39285472187
West Virginia,2013,0.028270333534109997,0.02654928135620982,0.001721052177900178,0.25418378,41,0.505131305,0.183631702,0.172528884,0.136843797,0.036328995,0.36784799,17600,100323.35688030794
Wisconsin,2013,0.017751377216501815,0.019430277011660845,-0.00167889979515903,0.28940102,38,0.503658288,0.19755558,0.147701792,0.19666628,0.035149066,0.263064513,23500,157740.90510903468
Wyoming,2013,0.04789445994586176,0.04899350118176154,-0.0010990412358997809,0.28746709,36,0.491710403,0.220417466,0.13243618,0.186050822,0.028248132,0.248368683,25000,212008.22595377127
Alabama,2014,0.022520983711994184,0.023347122818140227,-0.0008261391061460434,0.3100755,38,0.515315885,0.198808837,0.154216717,0.161479712,0.039343817,0.337976198,18000,135140.67880969626
Alaska,2014,0.052181035457511384,0.11939127039054737,-0.06721023493303599,0.334684797,33,0.473030899,0.240099521,0.093008041,0.195597585,0.036242487,0.232905588,29000,265679.6977106712
Arizona,2014,0.03754229577911125,0.031081959012868338,0.006460336766242913,0.385538018,36,0.504207245,0.205011109,0.159050813,0.187482582,0.036910435,0.321532815,20000,195892.79324358926
Arkansas,2014,0.02549910051539973,0.022385779237857575,0.0031133212775421547,0.322353018,37,0.509761597,0.196807949,0.157037442,0.149656364,0.030475305,0.331311108,18000,126125.86732620078
California,2014,0.013405416187927885,0.0155717169466944,-0.0021663007587665144,0.447084312,35,0.503698215,0.222752658,0.128719619,0.219469441,0.04210757,0.291959358,19900,396634.4206285944
Colorado,2014,0.041316651879326996,0.03323701555638521,0.008079636322941786,0.333577427,36,0.497537466,0.220952317,0.127255611,0.2659133,0.029290501,0.252908307,25000,264612.4900604017
Connecticut,2014,0.023250344557259727,0.02696635622268273,-0.003716011665423003,0.296063283,40,0.512690186,0.189031431,0.154825134,0.274904308,0.043096169,0.267077639,27000,242967.01015831777
Delaware,2014,0.03478270272608324,0.029693116143904384,0.005089586582178857,0.281949607,39,0.514187475,0.200015177,0.163189093,0.214902727,0.035833153,0.296544301,25000,231493.65730466877
District of Columbia,2014,0.08670245734567197,0.09239475172562486,-0.005692294379952889,0.536903564,33,0.524802965,0.316567333,0.112585807,0.417538204,0.050190243,0.256882377,32000,472464.62275804527
Florida,2014,0.027764051009961866,0.022576841404340672,0.005187209605621194,0.35764313,41,0.511151419,0.191347819,0.190839306,0.200117708,0.03834759,0.339745292,19000,167295.71579918338
Georgia,2014,0.027491515438006205,0.02482976740988125,0.0026617480281249557,0.359134675,36,0.512369739,0.208464742,0.123784148,0.197486111,0.040206122,0.294498959,18700,147870.8810761708
Hawaii,2014,0.041501665948134335,0.04365067672598724,-0.002149010777852907,0.394034494,38,0.495686342,0.222187705,0.161490771,0.224467282,0.025114807,0.283549633,25000,484727.86337686825
